transaction_id,user_id,timestamp,amount,transaction_type,recipient_id,recipient_account_age_days,sender_state,device_id,is_new_device,sim_change_flag,kyc_tier,sender_account_age_days,sender_avg_txn_30d,txn_count_last_1h,txn_count_last_24h,time_since_last_txn_min,is_fraud,fraud_type
Td2c21917e6,U01930,2026-03-09 22:07:36,5478.16,MERCHANT_PAYMENT,U01603,1329,Ogun,DEV-9cf612f3,0,0,1,308,6156.67,0,3,605.0867960519432,0,NONE
T933b49f613,U00462,2026-03-09 22:22:19,11249.21,P2P_TRANSFER,U00168,1439,Edo,DEV-dd49abcd,0,0,1,635,15671.51,5,11,20.603789808645494,0,NONE
T41f1f3a4ab,U00366,2026-03-09 22:30:44,2023.04,P2P_TRANSFER,U00840,766,Anambra,DEV-0b610d7b,0,0,3,563,2261.79,1,3,9.899195530724741,0,NONE
T3327a14dd8,U00015,2026-03-09 23:04:52,17047.42,AIRTIME_TOPUP,U00398,1494,Enugu,DEV-e2764de0,0,0,1,195,8826.67,0,3,2519.506301893571,0,NONE
Teca0112eec,U01461,2026-03-09 23:21:02,4947.69,CASH_OUT,U00143,471,Enugu,DEV-fd184824,0,0,1,639,11747.8,0,1,0.09875194150805557,0,NONE
T01f32ce33b,U00184,2026-03-09 23:21:04,2967.56,BILL_PAYMENT,U01972,790,Delta,DEV-5e2954bb,0,0,1,693,6727.09,0,0,1338.1115652690305,0,NONE
T25526759f6,U00390,2026-03-09 23:30:14,26394.83,CASH_OUT,U00919,1222,Ondo,DEV-bc56ca5e,0,0,1,1397,3179.16,0,0,1285.5314277942396,0,NONE
Tf3a60ba9aa,U00765,2026-03-09 23:40:31,3478.43,P2P_TRANSFER,U01149,893,Anambra,DEV-119fde78,0,0,1,1067,6248.29,0,2,824.4128084723686,0,NONE
Tf9d0d68232,U01252,2026-03-09 23:54:36,17922.22,P2P_TRANSFER,U01871,1985,Anambra,DEV-bb8c5bc3,0,0,1,1174,9560.48,0,2,93.32947109935526,0,NONE
T613bdf97f1,U01856,2026-03-10 00:02:31,1975.75,CASH_OUT,U01590,1004,Delta,DEV-422c128f,0,0,1,1054,7341.77,1,3,158.88344747990794,0,NONE
Tea671829e4,U01735,2026-03-10 00:07:53,44078.96,P2P_TRANSFER,U00758,272,Anambra,DEV-54ed6cca,0,0,2,768,7010.33,1,1,1510.8443534610544,0,NONE
T514582c629,U00482,2026-03-10 00:13:28,634.38,MERCHANT_PAYMENT,U00221,15,Delta,DEV-ff8bf22d,0,0,1,544,1424.04,0,1,148.11320713455805,0,NONE
T88f3afb420,U00481,2026-03-10 00:28:20,2125.96,P2P_TRANSFER,U00327,1290,Abuja (FCT),DEV-d410f02a,0,0,2,783,2391.82,5,9,1.308617315763712,0,NONE
T0ed8b262c9,U00591,2026-03-10 00:51:34,24698.88,BILL_PAYMENT,U00848,1430,Enugu,DEV-845bfccc,0,0,2,91,3443.63,0,2,1591.2719749613034,0,NONE
T5895ef17f9,U01378,2026-03-10 01:03:50,5684.23,AIRTIME_TOPUP,U00594,8,Edo,DEV-edddd7cb,0,0,2,702,2178.75,0,3,286.6788831927309,0,NONE
T40141c188a,U00714,2026-03-10 01:10:33,2397.3,AIRTIME_TOPUP,U00762,376,Edo,DEV-64c98e61,0,0,2,668,1943.71,0,1,663.8050447774617,0,NONE
Te0c080341c,U00984,2026-03-10 01:38:09,3597.01,AIRTIME_TOPUP,U00248,1359,Delta,DEV-607ad7a8,0,0,1,339,1965.53,0,6,1158.4054409296427,0,NONE
T115b4a8c0b,U00742,2026-03-10 01:39:04,2291.05,AIRTIME_TOPUP,U00187,1263,Oyo,DEV-c8791280,1,1,1,363,2233.89,0,1,648.5059989972556,0,NONE
Tff90edffaa,U00254,2026-03-10 01:51:39,18064.16,AIRTIME_TOPUP,U00488,539,Kano,DEV-abaeadf5,0,0,3,666,6260.54,1,2,87.06879248874829,0,NONE
T2698a6974c,U01324,2026-03-10 01:55:20,8642.47,P2P_TRANSFER,U00928,260,Lagos,DEV-4523ba70,0,0,3,1210,6617.46,0,9,191.34195511999124,0,NONE
Tbb3a417717,U01330,2026-03-10 02:42:25,9569.15,CASH_OUT,U01671,638,Enugu,DEV-e923f864,0,0,1,36,735.86,0,2,1120.2590064331066,0,NONE
T6367795145,U01455,2026-03-10 02:57:01,23499.95,MERCHANT_PAYMENT,U01231,721,Rivers,DEV-cc75a715,0,0,2,193,30610.65,0,4,424.1717388568718,0,NONE
Td730d423e5,U01974,2026-03-10 03:07:21,1062.93,AIRTIME_TOPUP,U00704,1672,Ogun,DEV-dd85450b,0,0,3,161,1168.69,2,9,11.026300941074616,0,NONE
T1d4933a6dd,U01833,2026-03-10 03:10:53,18700.3,MERCHANT_PAYMENT,U00499,1526,Rivers,DEV-3832b3ef,0,0,1,670,10180.26,0,4,102.73294591142913,0,NONE
Ta536988529,U00849,2026-03-10 03:48:29,5291.2,BILL_PAYMENT,U01755,1144,Lagos,DEV-06789440,0,0,1,1266,5351.51,0,2,408.13089070104195,0,NONE
T08d62a07a4,U00244,2026-03-10 03:51:37,8047.96,MERCHANT_PAYMENT,U01269,789,Abuja (FCT),DEV-e71a6932,0,1,2,1444,10212.23,0,3,790.8429578818523,0,NONE
T5e60dbdf5c,U01339,2026-03-10 03:57:55,28352.39,BILL_PAYMENT,U01715,1588,Cross River,DEV-4a5f333c,0,0,1,245,5632.94,0,4,343.8008604437957,0,NONE
Tcb0d8957b6,U00451,2026-03-10 04:14:13,4642.53,P2P_TRANSFER,U00556,1982,Ogun,DEV-433ef6cb,0,0,2,530,2403.93,0,2,655.7754817329065,0,NONE
Tf429ddbc94,U01670,2026-03-10 04:29:12,1260.13,AIRTIME_TOPUP,U00370,166,Lagos,DEV-c1f51a9c,0,0,1,1143,2841.59,1,1,100.40110882869092,0,NONE
Tcd4e65bc36,U01299,2026-03-10 04:39:48,16346.71,BILL_PAYMENT,U01519,496,Cross River,DEV-a63c5f61,0,0,2,1065,14004.67,1,1,1968.1576675934614,0,NONE
Tcf82aeaae4,U00431,2026-03-10 04:49:06,5834.53,P2P_TRANSFER,U00466,1650,Kaduna,DEV-21b83f7f,0,0,1,361,5467.15,0,3,1821.4278071076715,0,NONE
T901d3659fc,U00204,2026-03-10 04:55:00,1122.1,AIRTIME_TOPUP,U00364,707,Anambra,DEV-725c7ef4,0,0,1,655,1279.78,0,2,610.5858951458479,0,NONE
Td998048873,U01854,2026-03-10 05:16:39,5020.39,BILL_PAYMENT,U00127,326,Enugu,DEV-5de69b6a,0,0,1,1285,7716.28,1,1,1368.6378670290542,0,NONE
T8a05ad6e32,U00468,2026-03-10 05:19:00,5651.84,BILL_PAYMENT,U00308,1859,Lagos,DEV-e24824c6,0,0,1,66,5800.23,0,1,498.03864483198,0,NONE
Td1e496764c,U01226,2026-03-10 05:26:28,8127.28,MERCHANT_PAYMENT,U00130,1286,Ogun,DEV-57437bb9,0,0,3,585,18979.45,0,1,261.31409726415103,0,NONE
T93cc894dc6,U01176,2026-03-10 05:31:15,3739.49,BILL_PAYMENT,U00754,235,Enugu,DEV-75b5d421,0,0,2,508,2967.86,0,0,157.12462419239685,0,NONE
T79fe9dbd2f,U00255,2026-03-10 05:37:58,11311.39,MERCHANT_PAYMENT,U00899,121,Kano,DEV-626a4f9c,0,0,2,7,7510.24,2,11,22.79782913173722,0,NONE
T3e4957b3bb,U01064,2026-03-10 05:45:40,5396.3,P2P_TRANSFER,U01303,1,Rivers,DEV-d741f860,0,0,1,130,4274.32,0,0,202.18309572844575,0,NONE
T99c13bb6e2,U00149,2026-03-10 05:47:01,29287.53,P2P_TRANSFER,U00491,1784,Delta,DEV-75e56c79,0,0,1,1404,18644.57,1,2,612.5430912060381,0,NONE
Te0df5ed32f,U01980,2026-03-10 06:03:28,6763.06,CASH_OUT,U01591,467,Kano,DEV-fd223ad1,0,0,2,478,3294.87,0,1,1468.6947879811614,0,NONE
Te55e0bd665,U00912,2026-03-10 06:18:12,5243.57,BILL_PAYMENT,U01232,125,Edo,DEV-93f108ee,0,0,3,470,9023.88,0,0,308.3340361479051,0,NONE
Tc3a1ece2ee,U01645,2026-03-10 06:23:26,8148.19,MERCHANT_PAYMENT,U01732,816,Cross River,DEV-2e7695e8,0,0,2,383,8224.61,0,1,156.65124843111218,0,NONE
T59d084e593,U00501,2026-03-10 06:40:11,2091.87,CASH_OUT,U00472,1392,Anambra,DEV-89ed831d,0,0,3,1209,1693.05,0,3,2067.426831807154,0,NONE
T7155aa4765,U01725,2026-03-10 06:47:51,6035.04,BILL_PAYMENT,U01465,771,Oyo,DEV-0f65b516,0,0,2,1149,7713.53,0,1,711.4691465177898,0,NONE
Tee23757e33,U01820,2026-03-10 06:59:39,5037.91,P2P_TRANSFER,U01686,425,Cross River,DEV-b626b709,0,0,3,109,5183.23,0,1,1696.5426689082283,0,NONE
Ta1edab37d7,U01711,2026-03-10 07:24:12,4018.25,CASH_OUT,U00130,556,Delta,DEV-bc3c3ec9,0,0,1,781,4411.29,0,1,24.183187794857933,0,NONE
T276f9ed8c2,U00241,2026-03-10 07:37:43,5892.89,P2P_TRANSFER,U01460,553,Abuja (FCT),DEV-b5e8c8d5,0,0,3,981,6149.54,0,3,735.4772888483471,0,NONE
Tf8a9ed2d4b,U01475,2026-03-10 07:50:31,6376.68,MERCHANT_PAYMENT,U01477,1796,Cross River,DEV-297eae11,1,0,2,1202,4382.93,0,3,36.85897705309464,0,NONE
Tbe05db4833,U01258,2026-03-10 08:01:54,2551.9,BILL_PAYMENT,U00279,4,Ogun,DEV-32a91a68,0,0,2,839,1969.6,0,1,62.44551792005686,0,NONE
Td532939540,U00885,2026-03-10 08:02:49,1373.38,P2P_TRANSFER,U00601,1975,Enugu,DEV-708dea55,0,0,3,983,1026.13,0,1,956.8423126347003,0,NONE
T6bc2c02de1,U00377,2026-03-10 08:22:49,2404.99,AIRTIME_TOPUP,U00812,1617,Lagos,DEV-29f92864,0,0,3,242,2938.62,0,2,343.5069977171124,0,NONE
T4a3d55ea28,U00763,2026-03-10 08:23:17,8540.03,BILL_PAYMENT,U00550,1334,Enugu,DEV-91dac9b6,0,0,1,716,9436.77,0,0,608.1958840542693,0,NONE
T3d88e2f5fb,U00070,2026-03-10 08:42:45,822.22,P2P_TRANSFER,U00851,1067,Kano,DEV-a0d952b7,1,0,1,448,1555.97,0,2,88.39262913896312,0,NONE
T4534cafe46,U00774,2026-03-10 09:16:02,3127.27,P2P_TRANSFER,U00175,507,Abuja (FCT),DEV-db7d3eb0,0,0,1,1309,3220.03,0,6,2565.8145860951413,0,NONE
Ta7ec2a2e31,U01099,2026-03-10 09:40:31,7430.08,AIRTIME_TOPUP,U01306,1189,Rivers,DEV-7294f97c,0,0,3,243,9282.44,0,2,780.4554696643099,0,NONE
T52fa42d64a,U01142,2026-03-10 09:46:20,10807.1,P2P_TRANSFER,U00828,1512,Cross River,DEV-8f6752cf,0,0,1,292,9915.78,1,1,48.088563592720014,0,NONE
T762c605825,U00250,2026-03-10 10:39:41,2066.75,BILL_PAYMENT,U00866,335,Delta,DEV-c7b549f3,0,0,1,1397,1364.63,0,4,129.4306804339488,0,NONE
Tcaf8ae280d,U01659,2026-03-10 10:43:58,7625.04,BILL_PAYMENT,U00327,136,Ondo,DEV-a57b2521,0,0,2,1088,1048.77,0,3,85.89987104035957,0,NONE
Tef975d0fa5,U00336,2026-03-10 10:54:08,14714.53,MERCHANT_PAYMENT,U00911,256,Enugu,DEV-a6767527,0,0,3,1475,1726.98,0,3,313.3236339634127,0,NONE
T650e3bc3e2,U01395,2026-03-10 10:55:48,52593.366640897024,P2P_TRANSFER,U01915,4,Cross River,DEV-980fbcb1,1,1,1,1133,2734.66,2,1,1.6699502525649785,1,SIM_SWAP
Ta7b833d56a,U00572,2026-03-10 10:57:17,22647.216538774413,P2P_TRANSFER,U01168,1,Rivers,DEV-67dc0766,0,0,1,223,6187.68,4,8,4.54120744836511,1,MULE_VELOCITY
Tf455074768,U00497,2026-03-10 11:01:15,8355.45,P2P_TRANSFER,U00286,720,Oyo,DEV-ffa022d9,0,0,2,1278,7114.46,0,2,407.0180248360473,0,NONE
Tabbc276a19,U01455,2026-03-10 11:02:21,18667.55,P2P_TRANSFER,U01958,575,Rivers,DEV-cc75a715,0,0,2,193,30610.65,0,3,1265.943133003675,0,NONE
T25d8a902d1,U00094,2026-03-10 11:09:01,1789.8,CASH_OUT,U00042,1994,Edo,DEV-c055468c,0,0,2,951,6529.23,0,0,1190.3905355667507,0,NONE
T7f1b45bce4,U00855,2026-03-10 11:45:28,4432.84,BILL_PAYMENT,U01560,1241,Ondo,DEV-ffd882e3,0,0,1,904,5944.66,0,0,278.33406910791535,0,NONE
Tbc4b9a4b22,U00040,2026-03-10 12:45:52,4596.57,AIRTIME_TOPUP,U01471,1601,Abuja (FCT),DEV-6b904fad,0,0,3,743,3496.98,0,2,668.2560346269682,0,NONE
Ta2856cc9da,U00662,2026-03-10 12:53:55,1639.34,BILL_PAYMENT,U00050,191,Oyo,DEV-33df41fd,0,0,3,812,2326.93,0,2,291.1708992946199,0,NONE
T05c5f2a0be,U01619,2026-03-10 13:21:18,1279.0,P2P_TRANSFER,U01750,821,Kano,DEV-46987885,0,1,2,554,2170.57,0,2,105.42317512287417,0,NONE
T84b3fa55d3,U01755,2026-03-10 13:24:59,994.28,AIRTIME_TOPUP,U00514,1430,Kaduna,DEV-324d826e,0,0,1,343,1279.09,0,2,1462.9546011382342,0,NONE
T2210cb4017,U00930,2026-03-10 13:54:19,1598.66,P2P_TRANSFER,U00822,1038,Ondo,DEV-145e7fae,0,0,1,1485,2502.38,0,1,301.87496422833567,0,NONE
Td3390d38b7,U00064,2026-03-10 14:14:28,2968.18,MERCHANT_PAYMENT,U01523,1232,Anambra,DEV-5aecba80,0,0,1,922,1691.8,0,1,294.57091076036676,0,NONE
T527aec6a53,U00710,2026-03-10 14:31:49,1889.07,P2P_TRANSFER,U01925,651,Delta,DEV-7bbca0b8,0,0,1,1322,3157.16,0,2,308.18300206457025,0,NONE
Tf57b083615,U01858,2026-03-10 14:42:11,8115.58,BILL_PAYMENT,U00200,1016,Oyo,DEV-30f53d63,0,0,3,495,6504.41,0,2,233.4056735866298,0,NONE
T5e540f6cb9,U00632,2026-03-10 14:44:16,2100.23,P2P_TRANSFER,U01838,1137,Cross River,DEV-37c64acd,0,0,2,5,2551.03,0,1,414.34500127673886,0,NONE
Td01465e5de,U00349,2026-03-10 14:48:58,3735.64,AIRTIME_TOPUP,U00873,1353,Delta,DEV-afa2cfd2,0,0,1,701,6315.22,0,2,41.97221673662389,0,NONE
T7a81923d4e,U01140,2026-03-10 15:28:57,1627.36,P2P_TRANSFER,U00007,263,Ondo,DEV-fc78c1ac,0,0,1,179,3366.21,1,0,366.5196503759858,0,NONE
T27a6d5860f,U01239,2026-03-10 15:33:21,2358.15,MERCHANT_PAYMENT,U00207,4,Lagos,DEV-34b2811d,0,0,1,681,2179.43,0,1,1318.5363180827742,0,NONE
T976b604ab1,U01941,2026-03-10 15:49:21,8674.26,AIRTIME_TOPUP,U01912,66,Ondo,DEV-06bd6dc3,0,0,1,1038,4608.69,0,2,805.6856724930377,0,NONE
T5b2e4a0ad3,U01545,2026-03-10 16:00:14,8606.98,P2P_TRANSFER,U00867,5,Cross River,DEV-6a656659,0,0,1,1387,5671.37,1,2,644.7103596706204,0,NONE
Ta95815064a,U00635,2026-03-10 16:01:42,1684.17,MERCHANT_PAYMENT,U01382,1729,Lagos,DEV-187a9045,0,0,2,1370,1750.84,0,3,740.7537052448388,0,NONE
T23c75db401,U00835,2026-03-10 16:12:35,3006.24,MERCHANT_PAYMENT,U01845,548,Rivers,DEV-fb3614bc,0,0,2,1405,1837.93,1,1,962.0621327463414,0,NONE
T421e159bd3,U00241,2026-03-10 16:22:36,7118.62,CASH_OUT,U01774,1891,Abuja (FCT),DEV-b5e8c8d5,0,0,3,981,6149.54,0,4,1636.4338628451885,0,NONE
Ta93531ed71,U00077,2026-03-10 16:23:34,5173.09,CASH_OUT,U00232,793,Kano,DEV-4551a4cf,0,0,2,362,4181.53,0,3,1192.7672770301647,0,NONE
Tb7d2d6860a,U01402,2026-03-10 16:32:09,18963.72,P2P_TRANSFER,U00685,1575,Rivers,DEV-96fbcc5a,0,0,2,447,18317.63,0,4,1284.0086390481358,0,NONE
Te907b27a41,U01026,2026-03-10 16:44:09,9900.07,P2P_TRANSFER,U00084,256,Rivers,DEV-d64cd730,0,0,1,301,8006.23,0,3,1664.7731887250375,0,NONE
T3e3fa28585,U01806,2026-03-10 16:57:51,2336.15,MERCHANT_PAYMENT,U00594,1040,Delta,DEV-2c4464fd,0,0,1,710,4944.65,0,2,155.21277559896228,0,NONE
T241741f76e,U01541,2026-03-10 16:59:19,2763.89,P2P_TRANSFER,U01447,3,Edo,DEV-c81c7ece,0,0,3,1461,1900.95,0,0,502.2844474067831,0,NONE
Tfef4df9e97,U01120,2026-03-10 17:12:43,5280.38,BILL_PAYMENT,U00501,234,Enugu,DEV-93e4f76d,0,0,2,86,3017.54,0,0,954.5983610848888,0,NONE
T7e43e29786,U01194,2026-03-10 17:24:27,15632.34,MERCHANT_PAYMENT,U01725,1213,Cross River,DEV-918deacc,0,0,1,476,6029.66,0,0,454.9004759534031,0,NONE
Te4b7e8d5bf,U01258,2026-03-10 17:31:42,2655.82,P2P_TRANSFER,U01351,616,Ogun,DEV-32a91a68,0,0,2,839,1969.6,0,3,455.0098150804779,0,NONE
Tbdfb0320b1,U01243,2026-03-10 17:40:43,72269.65,MERCHANT_PAYMENT,U00109,1587,Ondo,DEV-54d858d2,0,0,2,65,45461.82,0,1,1303.8720411829015,0,NONE
Td6a19279b9,U00825,2026-03-10 17:43:28,28066.79,MERCHANT_PAYMENT,U01798,1103,Enugu,DEV-62b3da0b,0,0,1,452,9539.09,2,3,1157.7554570996203,0,NONE
T0d76f04799,U01733,2026-03-10 17:44:52,3421.39,BILL_PAYMENT,U01422,707,Enugu,DEV-3bbe8a7d,0,0,1,883,6690.09,0,3,101.45798496341787,0,NONE
Ta9edc94f59,U01965,2026-03-10 17:47:07,2112.48,P2P_TRANSFER,U00087,769,Ogun,DEV-b29432f4,0,0,1,355,1966.11,1,1,357.4834575242481,0,NONE
T9bffb91fe6,U00282,2026-03-10 18:10:57,3216.19,AIRTIME_TOPUP,U00734,154,Abuja (FCT),DEV-1102c883,0,0,1,641,3353.31,1,0,140.92941185663906,0,NONE
Ta161a9d729,U01935,2026-03-10 18:12:16,27134.81,MERCHANT_PAYMENT,U01853,1548,Lagos,DEV-a20efb5f,0,0,1,581,20862.84,0,2,159.92893656875748,0,NONE
T214055db59,U01072,2026-03-10 18:20:59,3799.56,BILL_PAYMENT,U01656,874,Edo,DEV-7b34cda0,0,0,2,33,4269.37,0,2,796.5739411931858,0,NONE
T1d070a525d,U01100,2026-03-10 18:38:01,6559.13,CASH_OUT,U01563,207,Ondo,DEV-7120e8b3,0,0,2,903,4327.47,0,1,287.311619335525,0,NONE
Tafbbc8343e,U01083,2026-03-10 18:39:04,16649.81,P2P_TRANSFER,U00248,1446,Anambra,DEV-b21270c5,0,0,2,5,17896.86,0,1,383.056182464408,0,NONE
T4e7bf54680,U00444,2026-03-10 18:39:29,2789.41,CASH_OUT,U00598,1463,Anambra,DEV-fe631081,0,0,1,760,4952.54,0,3,273.7979182691025,0,NONE
T9c6b40b223,U00375,2026-03-10 19:04:46,12080.11,BILL_PAYMENT,U00318,1091,Anambra,DEV-fd442aa6,0,0,2,1311,16765.62,5,6,10.57472547582427,0,NONE
Tadf4027a4b,U01553,2026-03-10 20:28:59,11267.75,BILL_PAYMENT,U01183,9,Anambra,DEV-3e3bd980,0,0,2,594,10602.19,1,4,3031.907315127537,0,NONE
T315cd73951,U00506,2026-03-10 20:37:32,1448.76,P2P_TRANSFER,U00339,449,Kano,DEV-23974096,0,0,2,866,3047.63,0,0,629.9589484231421,0,NONE
Ta68c2fa17b,U01863,2026-03-10 21:07:24,1686.34,P2P_TRANSFER,U00266,998,Cross River,DEV-45edc4c8,0,0,2,1003,3768.02,0,2,426.21560688974705,0,NONE
T769d24da52,U00068,2026-03-10 21:13:54,65923.24,CASH_OUT,U01000,1917,Kaduna,DEV-4a02902f,0,0,1,933,4737.73,0,3,1437.371097910569,0,NONE
Te94f653ed6,U00792,2026-03-10 21:28:33,1586.09,P2P_TRANSFER,U01204,328,Kano,DEV-18ed579e,1,0,1,767,2728.3,0,2,1429.4642821690938,0,NONE
T487bc30a04,U00697,2026-03-10 21:39:34,3936.03,AIRTIME_TOPUP,U01955,434,Ogun,DEV-438cd51d,0,0,3,868,5507.89,0,5,1189.4516125338607,0,NONE
T85d5dd40ee,U01012,2026-03-10 21:40:12,2117.33,BILL_PAYMENT,U00887,587,Ogun,DEV-90bad65e,0,0,2,1137,3001.1,0,2,13.561581175055982,0,NONE
Te9dc9f917a,U01653,2026-03-10 21:55:03,3563.7,CASH_OUT,U00684,1255,Kano,DEV-de9752c8,0,0,1,374,4254.52,1,4,330.88978078713427,0,NONE
T48de978a42,U00748,2026-03-10 21:55:57,979.75,CASH_OUT,U00194,627,Rivers,DEV-bd16ea54,1,0,1,645,1277.12,2,1,142.82447685920815,0,NONE
T4b11a8b6a7,U01841,2026-03-10 22:10:41,4643.85,BILL_PAYMENT,U01865,1210,Oyo,DEV-3a24b174,0,0,1,264,4880.71,1,4,175.15767269825182,0,NONE
T5a3e547080,U00144,2026-03-10 22:17:02,6117.8,P2P_TRANSFER,U01808,655,Enugu,DEV-ca2ebf2c,0,0,1,1382,10222.92,0,3,382.6484481339406,0,NONE
T769cb1f1b3,U00488,2026-03-10 22:17:18,1671.7,P2P_TRANSFER,U00523,476,Ogun,DEV-b5eb76bc,0,0,1,1338,1494.75,0,0,268.0205238887021,0,NONE
T635da772cf,U01033,2026-03-10 22:42:21,35813.24,P2P_TRANSFER,U00620,157,Ogun,DEV-da8f1bd8,0,0,1,1130,30290.09,1,4,286.4025277063082,0,NONE
T4dc746fd71,U01129,2026-03-10 22:44:51,42376.21,AIRTIME_TOPUP,U01837,1,Abuja (FCT),DEV-277ad5a3,0,0,2,349,4962.78,0,6,88.42459196561754,0,NONE
T502122d8a8,U01286,2026-03-10 23:00:02,1366.38,AIRTIME_TOPUP,U01978,332,Delta,DEV-5d5d92ab,0,0,3,1180,1686.57,0,3,1531.0272956147082,0,NONE
T89b219fd4c,U01033,2026-03-10 23:28:59,18793.47,MERCHANT_PAYMENT,U00351,1860,Ogun,DEV-da8f1bd8,0,0,1,1130,30290.09,1,7,252.06020042524216,0,NONE
Tdef200dd2d,U00080,2026-03-10 23:35:34,22093.3,P2P_TRANSFER,U01867,606,Ogun,DEV-86703325,0,0,3,749,4242.47,5,8,18.494118864782756,0,NONE
T140c28647a,U01153,2026-03-11 00:11:02,1739.54,BILL_PAYMENT,U00863,661,Lagos,DEV-9a796a83,0,0,3,1451,2702.34,0,2,527.8282973310781,0,NONE
Tc5a305db2a,U00737,2026-03-11 00:11:14,1453.45,BILL_PAYMENT,U01730,1480,Cross River,DEV-e8207d94,0,0,1,431,3242.45,0,3,227.65875735523036,0,NONE
T1753d1bd75,U00212,2026-03-11 00:20:25,16147.85,P2P_TRANSFER,U01436,1986,Ogun,DEV-43bc7552,0,0,1,627,21291.08,0,3,1348.1805335858269,0,NONE
T4dc1e761bd,U01824,2026-03-11 00:26:44,7022.04,MERCHANT_PAYMENT,U01725,324,Edo,DEV-3bebacc7,0,0,1,1373,6575.58,1,5,16.30393953967609,0,NONE
Tefdb259126,U00027,2026-03-11 00:33:13,8325.35,P2P_TRANSFER,U00036,1283,Edo,DEV-067dc90d,0,0,1,839,3241.8,0,2,191.44723617770362,0,NONE
Tb1a3d17fda,U00527,2026-03-11 00:33:36,13372.06,CASH_OUT,U01074,1235,Kaduna,DEV-0c6e7799,0,0,2,1162,10518.96,0,3,779.4677028908761,0,NONE
T6e08904409,U00527,2026-03-11 00:37:08,11126.42,CASH_OUT,U00480,369,Kaduna,DEV-0c6e7799,0,0,2,1162,10518.96,0,2,260.8867123908516,0,NONE
T3b5f83fbaf,U01154,2026-03-11 01:14:12,6009.87,MERCHANT_PAYMENT,U00893,1679,Oyo,DEV-941ec5a1,0,0,2,1308,2810.9,0,1,30.14826646316213,0,NONE
T222ab6dcc2,U00278,2026-03-11 01:26:13,5644.25,P2P_TRANSFER,U01921,761,Delta,DEV-6d98a3cd,0,0,2,952,8626.35,0,2,561.0436498135342,0,NONE
Tc30b2a69f4,U01817,2026-03-11 01:26:27,10673.24,BILL_PAYMENT,U00991,1376,Cross River,DEV-4cf9e574,0,0,2,734,6197.65,0,2,425.8532252096228,0,NONE
T9a207be0a5,U01135,2026-03-11 01:46:51,6294.42,P2P_TRANSFER,U01219,84,Kano,DEV-366cab04,0,0,1,788,3890.71,0,0,394.02878297896495,0,NONE
T4a6021e999,U00826,2026-03-11 01:59:25,775.72,BILL_PAYMENT,U01253,130,Kaduna,DEV-e21b7747,0,0,2,694,2009.56,0,1,195.2682324225691,0,NONE
Te84ef4daca,U00190,2026-03-11 02:32:54,4010.65,MERCHANT_PAYMENT,U01663,1158,Cross River,DEV-abc9d486,0,0,1,1380,3774.89,0,2,107.81670288227413,0,NONE
T5453838568,U01669,2026-03-11 02:33:14,5188.07,MERCHANT_PAYMENT,U00418,396,Edo,DEV-08be811e,0,0,1,1126,2755.89,0,4,549.4626137227038,0,NONE
Ta1c8e16da5,U01557,2026-03-11 02:48:47,7855.49,P2P_TRANSFER,U00681,71,Edo,DEV-0c195dbd,0,0,2,311,8269.58,0,6,412.6075802625083,0,NONE
T0641282455,U01606,2026-03-11 02:51:56,4032.68,MERCHANT_PAYMENT,U00539,811,Enugu,DEV-0f1beed9,0,0,2,662,11907.41,1,1,1259.309549156429,0,NONE
T77b688906c,U00102,2026-03-11 03:03:17,4378.82,AIRTIME_TOPUP,U01504,1475,Oyo,DEV-79fac59d,0,0,1,713,6683.52,0,2,236.783335712164,0,NONE
Tb0cc24331f,U01762,2026-03-11 03:18:21,498.41,MERCHANT_PAYMENT,U01865,427,Enugu,DEV-1a7c37f3,0,0,3,1013,784.66,1,4,526.9401940139682,0,NONE
Tb494578f6f,U01759,2026-03-11 03:30:46,23474.35,AIRTIME_TOPUP,U01769,1395,Abuja (FCT),DEV-18ebe089,0,0,2,558,19451.99,1,1,80.87150332177474,0,NONE
T650520c29a,U00497,2026-03-11 03:46:04,7174.69,BILL_PAYMENT,U01975,872,Oyo,DEV-ffa022d9,0,0,2,1278,7114.46,0,2,30.397404772575886,0,NONE
T00ffe965eb,U00952,2026-03-11 03:51:43,6081.8,P2P_TRANSFER,U01118,603,Kaduna,DEV-b70d09a8,0,0,2,332,4752.74,0,2,1875.4244483279601,0,NONE
T1c40551fa3,U00714,2026-03-11 03:56:34,1643.64,AIRTIME_TOPUP,U01389,1582,Edo,DEV-64c98e61,0,0,2,668,1943.71,1,4,515.8072120249725,0,NONE
Tf85541d72b,U01811,2026-03-11 03:57:35,5118.99,MERCHANT_PAYMENT,U00475,720,Kaduna,DEV-29edb7c6,0,0,2,1220,4684.26,0,3,828.3552690013295,0,NONE
Tb2ddb5e0ff,U00964,2026-03-11 04:22:42,637.25,P2P_TRANSFER,U01903,1685,Ondo,DEV-afd1053f,0,0,2,1337,1236.97,1,3,288.4957872825204,0,NONE
T21d2e4fc2d,U00022,2026-03-11 04:38:48,3996.15,P2P_TRANSFER,U01087,1525,Ondo,DEV-cefcf693,0,0,2,833,2765.59,0,2,347.45941930636894,0,NONE
T6a0b1df357,U00755,2026-03-11 04:52:20,89120.45,P2P_TRANSFER,U00492,36,Kano,DEV-7dbe63d0,0,0,2,1273,8866.68,0,14,70.17631146500518,1,SMURFING
