transaction_id,user_id,timestamp,amount,amount_zscore_user,amount_vs_user_avg_ratio,kyc_tier,sender_account_age_days,recipient_account_age_days,is_new_recipient,is_very_new_recipient_and_large_amount,recipient_txn_count_last_24h,recipient_unique_senders_last_24h,is_new_device,sim_change_flag,sender_state_change_flag,txn_count_last_1h,txn_count_last_24h,txn_count_last_7d,time_since_last_txn_min,hour_of_day,day_of_week,is_odd_hour,txn_type_AIRTIME_TOPUP,txn_type_BILL_PAYMENT,txn_type_CASH_OUT,txn_type_MERCHANT_PAYMENT,txn_type_P2P_TRANSFER,is_fraud,fraud_type
Tcb9a099d4b,U00856,2026-04-15 18:06:23,7618.83,-0.4909520097996025,0.6826749556013928,1,1277,1607,0,0,13,13,0,0,0,0,0,7,1411.0569714304966,18,2,0,True,False,False,False,False,0,NONE
Te7fdd16c15,U01557,2026-04-15 18:10:46,9958.05,2.8475740537138585,1.2041784467893168,2,311,1601,0,0,2,2,0,0,0,0,0,6,1145.8026480859264,18,2,0,False,False,True,False,False,0,NONE
Ta8d4c2b3ab,U01584,2026-04-15 18:35:49,2921.04,-3.897428908206867,0.7317252798729456,1,12,705,0,0,8,8,0,0,0,1,1,2,589.9282098104406,18,2,0,False,False,False,False,True,0,NONE
T17954f64b7,U00805,2026-04-15 18:37:17,33283.19,10.0,8.79070461520583,2,567,7,0,0,9,9,0,0,0,0,1,3,231.90255550448111,18,2,0,False,False,False,False,True,0,NONE
Tbda966b2f2,U00123,2026-04-15 18:44:14,17663.11,0.8495255175629796,1.6516717660612228,1,625,1402,0,0,7,7,0,0,0,0,4,8,162.52589223569385,18,2,0,False,False,False,False,True,0,NONE
T40637a4caa,U01105,2026-04-15 18:44:32,2039.47,-0.5332262350757813,0.9368517276544139,2,1038,597,0,0,9,9,0,0,0,1,3,5,856.6888260396903,18,2,0,False,True,False,False,False,0,NONE
T094bb59dab,U01193,2026-04-15 18:55:01,5045.76,-0.6092848671373853,1.0043092209366435,1,885,1044,0,0,7,7,0,0,0,0,0,2,99.03809209068704,18,2,0,False,False,True,False,False,0,NONE
Td20fbeea79,U00349,2026-04-15 19:02:29,6040.48,-0.3895090255269727,0.9564955773512244,1,701,1886,0,0,5,5,1,0,0,0,1,4,488.4294812373208,19,2,0,True,False,False,False,False,0,NONE
Tbe0a46460d,U00830,2026-04-15 19:05:15,2966.21,-1.4185825199720632,0.5504653385419083,2,399,884,0,0,4,4,0,0,0,0,1,5,58.02180769118729,19,2,0,False,False,False,False,True,0,NONE
T4069062355,U00662,2026-04-15 19:19:44,3059.81,1.0512732771727493,1.314955757156425,3,812,73,0,0,8,8,0,0,0,0,0,7,1278.1505897661827,19,2,0,False,False,False,False,True,0,NONE
T8f740be218,U01666,2026-04-15 19:39:54,11868.71,1.3382559689715747,1.2013958761425634,1,1023,2,1,0,4,4,1,0,0,0,4,5,201.5001237981548,19,2,0,False,False,False,True,False,0,NONE
T8768bab08e,U01096,2026-04-15 19:49:44,5124.04,-0.6996632635335591,0.8623629637857506,1,887,4,0,0,6,6,0,0,0,0,0,4,295.71496616644674,19,2,0,False,False,False,False,True,0,NONE
T3d12a68959,U01168,2026-04-15 19:59:48,18912.37,0.9942837282690585,1.955070036698196,1,188,77,0,0,8,8,0,0,0,1,1,8,447.5454634739998,19,2,0,False,True,False,False,False,0,NONE
Tffaa6c7d3c,U01942,2026-04-15 20:10:17,21613.58,0.6082037732209046,1.4571977759334533,3,1070,1554,0,0,6,6,0,0,0,0,0,10,1081.635606836602,20,2,0,False,False,False,False,True,0,NONE
T7ce8698252,U00582,2026-04-15 20:18:00,2087.74,-2.9785036913613854,0.9801274136530722,1,1072,1505,0,0,6,6,0,0,0,0,4,3,2964.4932289962203,20,2,0,False,False,False,True,False,0,NONE
T8f97e69932,U00855,2026-04-15 20:41:04,3365.6,-0.9409874841979344,0.5661551711956613,1,904,1860,0,0,7,7,0,0,0,0,1,5,244.08355280180115,20,2,0,False,True,False,False,False,0,NONE
Td08fbbeede,U01856,2026-04-15 20:44:35,8090.55,-0.43805543899942045,1.1019890298933364,1,1054,978,0,0,8,8,0,0,0,0,0,4,250.2742926142408,20,2,0,False,False,False,True,False,0,NONE
T67c7446f10,U01097,2026-04-15 20:49:59,5175.56,-0.7654121886917294,0.7344918363147401,2,1417,359,0,0,4,4,0,0,0,1,5,7,605.1664737565878,20,2,0,False,True,False,False,False,0,NONE
T1d40a6021c,U00779,2026-04-15 21:05:24,1549.54,-0.41942575049117586,0.843727879599682,2,858,1599,0,0,4,4,0,0,0,0,3,9,518.831178939825,21,2,0,False,False,False,False,True,0,NONE
T242a5126d5,U01680,2026-04-15 21:07:14,7770.48,1.88832720648555,1.8032470365454056,1,837,437,0,0,8,8,1,0,0,0,1,8,135.36590753555038,21,2,0,False,True,False,False,False,0,NONE
T5467822cd8,U01385,2026-04-15 21:10:38,333.71,-2.3687468201993935,0.4191494172025723,3,313,519,0,0,5,5,0,0,0,0,0,8,543.7202127116668,21,2,0,False,False,False,False,True,0,NONE
T25540073ab,U01741,2026-04-15 21:13:58,96979.1,7.807732589745142,36.39072549475786,2,232,22,0,0,7,7,0,0,0,0,14,4,86.26630812128654,21,2,0,False,False,False,False,True,1,SMURFING
Tb8985a29f7,U01095,2026-04-15 21:14:39,1883.46,-0.44447806655136035,1.042590173372008,1,979,995,0,0,4,4,0,0,0,2,2,7,275.15761618499243,21,2,0,False,False,False,True,False,0,NONE
T00184c379a,U00414,2026-04-15 21:44:34,4094.54,-1.0116753849672133,0.7948942448626979,1,1369,878,0,0,6,6,0,0,0,0,1,3,57.06698189966987,21,2,0,False,False,False,False,True,0,NONE
Taaa4d448da,U00958,2026-04-15 21:45:47,2489.78,-1.0402549116209734,0.7181760754122667,1,585,83,0,0,6,6,0,0,0,0,4,3,365.9301426485708,21,2,0,False,False,True,False,False,0,NONE
T38f57c3aee,U01201,2026-04-15 21:51:17,5403.92,-0.5087549221613238,0.8360128219408656,1,1289,26,0,0,7,7,0,0,0,0,1,3,187.2750020588053,21,2,0,False,False,False,True,False,0,NONE
Tb7b2c57d95,U00000,2026-04-15 22:01:59,23594.5,0.31691325416651783,2.4433320319902574,2,982,28,0,0,13,13,0,0,0,0,1,5,355.9631120542653,22,2,0,False,True,False,False,False,0,NONE
Te2abaf9353,U01457,2026-04-15 22:02:16,3354.8,-1.7398257399723644,0.7137507871938454,2,445,1640,0,0,9,9,0,0,0,0,1,4,156.32517449904054,22,2,0,False,False,False,False,True,0,NONE
T164810c29c,U00042,2026-04-15 22:03:07,2630.38,-0.6986329216685923,0.6438929578568072,2,1183,1988,0,0,7,6,0,0,0,1,2,4,1446.6030442808078,22,2,0,False,False,False,True,False,0,NONE
Tc4c0e2cdcf,U00508,2026-04-15 22:25:47,4982.84,0.0,1.1831312313460303,3,1203,456,0,0,4,4,0,0,0,1,2,1,212.13687460948088,22,2,0,False,False,False,False,True,0,NONE
T945eacd8c6,U00587,2026-04-15 23:03:04,14167.06,-0.5542556722977683,0.7896542190889613,2,633,1920,0,0,4,4,0,0,0,0,3,9,127.79297768097211,23,2,0,False,False,False,True,False,0,NONE
T0bb8513ef2,U01120,2026-04-15 23:17:23,1715.71,-0.4834329937838521,0.5685790412057504,2,86,5,0,0,5,5,0,0,0,1,0,8,1221.7364540435428,23,2,0,False,False,False,True,False,0,NONE
Tf2f21b12bb,U01122,2026-04-15 23:21:30,17128.17,0.17238692262141822,1.7429402361005253,1,1290,119,0,0,6,6,0,0,0,1,3,9,406.33749776602497,23,2,0,True,False,False,False,False,0,NONE
T912e88a990,U01550,2026-04-15 23:33:54,3159.49,-0.8987421886890291,0.8423532109235654,2,1039,384,0,0,7,7,0,0,0,1,6,5,91.82423625671017,23,2,0,False,False,False,True,False,0,NONE
Tcf970fdbc9,U00015,2026-04-16 00:01:18,18935.54,1.1305408566725894,2.1452642955950547,1,195,764,0,0,7,7,0,0,0,1,1,8,54.96757266011966,0,3,1,False,False,True,False,False,0,NONE
Tfff09ceccd,U00678,2026-04-16 00:06:51,67389.31,0.8283441219111392,14.859367075768333,1,775,45,0,0,4,4,0,0,0,1,5,6,165.4845157248345,0,3,1,False,False,False,False,True,1,SMURFING
Td035406578,U01256,2026-04-16 00:20:20,927.68,-0.6423619432452424,0.523657382842047,1,811,399,0,0,7,7,0,0,0,1,1,9,1079.1318774329116,0,3,1,True,False,False,False,False,0,NONE
Tcee08fa354,U01262,2026-04-16 00:41:57,8711.98,0.9911591408903442,1.434543059443438,2,1239,1407,0,0,10,10,0,0,0,1,2,8,148.42602500818668,0,3,1,False,True,False,False,False,0,NONE
Te9334e69fd,U00504,2026-04-16 00:51:02,3817.87,-4.346320594415287,0.44533704110234584,1,982,3,1,0,5,5,0,0,0,2,1,4,475.64090771641736,0,3,1,False,False,False,True,False,0,NONE
Tcf5891d5fc,U01050,2026-04-16 00:53:03,1401.18,-0.509066461261665,0.6035094671192048,2,8,1638,0,0,7,7,0,0,0,0,1,6,310.91470131600164,0,3,1,True,False,False,False,False,0,NONE
T07dad55b10,U00560,2026-04-16 00:54:11,2371.57,-1.3656921866539813,0.2925379430804453,1,1384,892,0,0,2,2,0,0,0,0,0,8,195.5694028436483,0,3,1,False,False,False,True,False,0,NONE
T5abf487c9e,U00319,2026-04-16 01:30:51,4507.02,-0.6632924318382815,0.9852572762686744,1,761,692,0,0,8,8,1,0,0,0,1,7,52.50132558151138,1,3,1,False,False,False,True,False,0,NONE
Te03ecab59b,U01957,2026-04-16 01:41:57,3311.34,-0.6407572492616508,0.7692561445895089,2,231,2,1,0,5,5,0,0,0,1,2,6,487.81353053424186,1,3,1,False,False,False,False,True,0,NONE
Ta157ca57cb,U01225,2026-04-16 02:14:53,1286.56,-2.142055456495345,0.422290932246227,3,820,1718,0,0,11,11,0,0,0,1,1,6,257.35260935856326,2,3,1,False,False,False,False,True,0,NONE
Td6952f6697,U01648,2026-04-16 02:25:01,8183.99,1.5525445394213042,1.3357450982632355,2,81,1275,0,0,7,7,1,0,0,0,2,3,766.2688903905826,2,3,1,False,True,False,False,False,0,NONE
T3bc2f14695,U01609,2026-04-16 02:29:25,2644.16,-0.7407615850511938,0.6673986405478194,3,1274,1678,0,0,5,5,0,0,0,0,3,12,703.9368011703716,2,3,1,False,False,False,False,True,0,NONE
Ta0a9803a03,U01825,2026-04-16 02:35:08,2200.55,-0.7073030630389198,0.6887609782969321,2,497,762,0,0,5,5,0,0,0,0,1,4,435.5680802287247,2,3,1,False,True,False,False,False,0,NONE
T09b3e7ce15,U00572,2026-04-16 02:52:25,8888.6,-0.4912288936964644,1.4364996250614124,1,223,1833,0,0,6,6,0,0,0,1,2,9,182.73902325656587,2,3,1,False,False,True,False,False,0,NONE
T8911e96fc7,U01793,2026-04-16 02:53:39,8721.5,0.5350509222162259,1.3408162198560407,1,1145,1813,0,0,8,8,0,0,0,1,3,4,46.634078102782695,2,3,1,True,False,False,False,False,0,NONE
T237d2a68c9,U01453,2026-04-16 03:07:32,46906.02966270722,2.922249678037788,5.340857736553895,1,1335,25,0,0,6,6,1,0,0,4,23,5,3.0024983538417587,3,3,1,False,False,False,False,True,1,ACCOUNT_TAKEOVER
T2a955f16ff,U01585,2026-04-16 03:19:24,40545.79,-0.5964103012170785,0.9125622795584406,1,357,884,0,0,8,8,0,0,0,0,0,7,253.64624921875927,3,3,1,False,False,False,False,True,0,NONE
T9f773e2463,U00969,2026-04-16 03:22:26,2684.73,-0.011845882001127597,1.2141616693349253,2,241,1066,0,0,6,6,0,0,0,0,4,8,294.65838571145133,3,3,1,True,False,False,False,False,0,NONE
T730100e704,U01403,2026-04-16 03:47:00,6640.57,0.0920498035782757,1.0922726697030556,2,1193,891,0,0,4,4,0,1,0,2,7,2,28.577379452627174,3,3,1,False,False,True,False,False,0,NONE
T0dbcab82bd,U01429,2026-04-16 04:33:30,6711.05,5.422734149768682,1.316803591505493,3,752,9,0,0,4,4,0,0,0,0,3,3,534.3470254396905,4,3,1,False,True,False,False,False,0,NONE
T01c866bd65,U01126,2026-04-16 04:34:31,1376.51,-0.01142699875035819,0.6956497569160173,2,571,1773,0,0,9,9,0,0,0,0,4,5,961.6009512830556,4,3,1,False,True,False,False,False,0,NONE
Td908446cee,U01313,2026-04-16 05:45:35,1813.81,-1.0950984166615658,0.570890354908157,3,899,58,0,0,8,8,0,0,0,1,3,6,310.5127730920664,5,3,0,True,False,False,False,False,0,NONE
T6faa0c0a9f,U01688,2026-04-16 05:50:14,5795.69,-2.258351057380328,0.7822805859589591,2,1014,1421,0,0,3,3,0,0,0,0,2,3,774.7233085644514,5,3,0,False,False,False,True,False,0,NONE
Tb08a0d13a5,U01841,2026-04-16 05:54:01,7946.01,2.105905692064349,1.628043870666358,1,264,1543,0,0,5,5,0,0,0,1,2,6,357.2881448211776,5,3,0,False,False,False,False,True,0,NONE
T97121ed87c,U00872,2026-04-16 05:54:09,1895.36,-0.880481481714213,0.8263257939068414,1,105,1747,0,0,4,4,0,0,0,0,1,7,145.9337595502841,5,3,0,True,False,False,False,False,0,NONE
T870a1e9535,U00586,2026-04-16 05:57:02,6632.71,0.5411435307053877,0.9755405566398637,2,1382,7,0,0,8,8,0,0,0,2,2,3,255.7707108969299,5,3,0,False,True,False,False,False,0,NONE
Tc4ecb79959,U01790,2026-04-16 05:58:37,14366.34,-0.7157682733574441,0.8082683797094893,3,1461,1115,0,0,11,11,0,0,0,1,4,5,427.53168991960086,5,3,0,True,False,False,False,False,0,NONE
Tbf4f793786,U01412,2026-04-16 05:59:19,3546.46,-1.314351249467062,0.7097448171933693,2,783,1014,0,0,2,2,0,0,0,0,2,9,15.218404647113177,5,3,0,True,False,False,False,False,0,NONE
Te222c96fa6,U00658,2026-04-16 06:23:07,1924.13,-0.8765549961919274,0.3754341395646507,1,128,1261,0,0,7,7,0,0,0,0,2,3,1.6042798348164915,6,3,0,False,False,False,False,True,0,NONE
Taebc75b1b0,U01057,2026-04-16 06:37:31,3800.56,-0.05734240204355414,0.9228871426767554,2,369,483,0,0,9,9,0,0,0,1,0,5,9.991238700089395,6,3,0,False,False,False,False,True,0,NONE
T6ffbaa86ca,U00437,2026-04-16 06:42:30,768.3,-0.5813337679975045,0.6555348884831317,1,1161,594,0,0,4,4,0,0,0,0,1,10,40.674399697618064,6,3,0,False,False,True,False,False,0,NONE
Tde1435acfc,U01189,2026-04-16 06:59:22,7702.62,-0.12510979440399755,0.5427805150292014,3,983,634,0,0,9,9,0,0,0,1,0,3,2701.4452360725163,6,3,0,False,False,False,True,False,0,NONE
T42939d026e,U00117,2026-04-16 07:08:37,11447.36,1.850725770833402,2.22174865742439,2,1469,1478,0,0,5,5,0,0,0,0,2,3,98.62563020384832,7,3,0,False,True,False,False,False,0,NONE
T6eca238868,U01765,2026-04-16 07:25:47,8854.2,3.343026877162311,13.712560012389655,2,832,1458,0,0,4,4,0,0,0,0,1,4,285.84554232686213,7,3,0,False,False,False,True,False,0,NONE
T13acecd576,U00272,2026-04-16 07:41:43,6814.53,-0.5795596394984327,0.8984822974254036,1,841,487,0,0,3,3,0,0,0,0,0,4,1002.395872199317,7,3,0,False,False,False,False,True,0,NONE
T68af27dfea,U00337,2026-04-16 07:41:46,551.21,-0.7209051392797529,0.5991608422013761,2,1368,2,1,0,8,8,0,0,0,0,0,4,11.71508635317503,7,3,0,False,False,False,True,False,0,NONE
T37c59b538f,U00434,2026-04-16 07:54:57,1359.91,-0.36501219647345645,0.7261063175430353,1,549,8,0,0,6,6,0,0,0,0,5,6,1002.4183272312268,7,3,0,False,False,False,False,True,0,NONE
T5ca2103d8f,U00155,2026-04-16 08:34:40,7788.66,1.5368686115244243,1.4381126647697793,2,183,1195,0,0,7,7,0,0,0,0,1,5,257.0906560391682,8,3,0,True,False,False,False,False,0,NONE
T323c3b18e5,U00668,2026-04-16 09:09:55,7235.64,0.9670255752881735,1.4030688325211702,1,1480,797,0,0,5,5,0,0,0,0,3,4,395.6020412433935,9,3,0,False,False,False,True,False,0,NONE
T7a5b0b157f,U00027,2026-04-16 09:36:42,5925.24,1.0866879032127463,1.82776235424764,1,839,1266,0,0,5,5,0,0,0,1,1,9,697.621749202096,9,3,0,False,False,False,False,True,0,NONE
T296642a31b,U00401,2026-04-16 10:56:37,12838.75,2.085671935225848,1.347429192733669,1,1425,1863,0,0,5,5,0,0,0,0,0,6,1675.4982616027835,10,3,0,False,True,False,False,False,0,NONE
Tef402e5591,U00919,2026-04-16 11:03:31,1348.94,-1.3142309187818204,0.4135429855514101,2,262,1196,0,0,6,6,0,0,1,0,3,3,1.864872133744602,11,3,0,False,False,False,False,True,0,NONE
Tff21c725e4,U00755,2026-04-16 11:33:36,1758.18,-0.6867032807807746,0.19829067926213645,2,1273,960,0,0,3,3,0,0,0,1,3,9,361.690536583865,11,3,0,False,False,False,False,True,0,NONE
Teb807dbb1d,U01942,2026-04-16 12:09:48,16219.14,-0.11008135307390572,1.0935020822812929,3,1070,962,0,0,7,7,0,0,0,0,2,11,108.82468454210752,12,3,0,True,False,False,False,False,0,NONE
T5051aa359d,U01904,2026-04-16 12:15:04,1800.68,-0.3287148662503097,1.1627117111881655,1,475,1340,0,0,5,5,0,1,0,0,2,8,795.934721869493,12,3,0,False,False,False,True,False,0,NONE
T33a2f03b79,U00275,2026-04-16 12:18:57,102100.87,3.525342037218176,9.791256223771931,1,980,1057,0,0,4,4,0,0,0,0,3,10,415.2025397251245,12,3,0,True,False,False,False,False,0,NONE
Tbe3dde793b,U01597,2026-04-16 12:36:56,7417.25,-0.48548349621768316,1.2507946840066577,2,1194,306,0,0,9,9,0,0,0,0,6,7,731.133100364637,12,3,0,False,False,False,False,True,0,NONE
T75cb6a3f95,U00198,2026-04-16 12:51:43,1088.37,-1.3645615133075428,0.4466280377206733,2,1100,759,0,0,10,10,0,0,0,0,1,5,271.3509641398102,12,3,0,True,False,False,False,False,0,NONE
T7b8f817378,U01983,2026-04-16 13:02:23,3416.17,0.451350899151812,1.2235565902578798,2,328,1316,0,0,6,6,0,0,0,2,6,7,16.814757314639497,13,3,0,True,False,False,False,False,0,NONE
T32de3a459c,U00602,2026-04-16 13:02:33,7398.58,-0.3780672606846447,0.9067042816911075,1,593,1587,0,0,5,5,0,0,0,0,2,2,503.5067819153368,13,3,0,True,False,False,False,False,0,NONE
T70a18faa8f,U01399,2026-04-16 13:06:04,3579.4,-0.4422126099534987,1.0641258138359546,1,649,1139,0,0,3,3,0,0,0,0,1,4,624.6987540130696,13,3,0,False,False,True,False,False,0,NONE
T23edc4af0e,U00355,2026-04-16 13:10:46,6056.59,10.0,1.285092595736013,2,279,216,0,0,6,6,0,0,0,1,2,2,1272.0457486921316,13,3,0,False,True,False,False,False,0,NONE
T348e535368,U01375,2026-04-16 13:20:27,1380.89,1.3599318550270656,1.1329356940091562,2,433,1325,0,0,8,8,0,0,0,0,2,2,178.6002728471603,13,3,0,False,True,False,False,False,0,NONE
T0cfa719c88,U01157,2026-04-16 13:29:21,5961.78,3.242719292401147,2.5416865620736697,1,366,385,0,0,3,3,0,0,0,0,1,8,121.89296722537765,13,3,0,False,True,False,False,False,0,NONE
Ta545f76eef,U00697,2026-04-16 13:35:12,8700.05,0.8701247751864718,1.579561320215182,3,868,1809,0,0,8,8,0,0,0,1,1,7,336.6343518261652,13,3,0,False,False,False,True,False,0,NONE
Tb175a4373f,U01466,2026-04-16 13:47:40,3486.79,-0.5009976478133725,1.0766316413523085,1,889,545,0,0,7,7,0,0,0,0,5,5,712.1507070315449,13,3,0,False,True,False,False,False,0,NONE
Ta969d95579,U00710,2026-04-16 13:59:57,6190.29,4.289293117178896,1.9607146929518935,1,1322,1818,0,0,3,3,0,0,0,0,0,6,827.9295423073927,13,3,0,False,False,False,True,False,0,NONE
Td4ad346989,U00008,2026-04-16 14:19:46,22684.52,0.9204620833200943,1.5359529609953808,2,1051,1256,0,0,4,4,0,0,0,0,2,9,143.25307310286115,14,3,0,False,True,False,False,False,0,NONE
T158b86cb4d,U00311,2026-04-16 14:24:33,2956.0,-1.6962251742336214,0.33951333359367286,1,1199,143,0,0,5,5,0,0,0,0,3,10,546.0991095604039,14,3,0,False,False,False,False,True,0,NONE
T39bb3c0ea0,U01027,2026-04-16 14:42:27,2941.87,-0.880192434689894,0.5251023209405851,2,677,899,0,0,6,6,0,0,0,1,2,4,1133.094236479631,14,3,0,False,True,False,False,False,0,NONE
Tf7db4424a5,U00793,2026-04-16 15:05:02,923.91,-0.8621306016945737,0.4726922034002364,2,503,955,0,0,6,6,0,0,0,0,4,6,756.9338176042919,15,3,0,False,False,False,False,True,0,NONE
Tca8dcc3a3a,U01587,2026-04-16 15:07:38,14086.95,-0.6703525736398368,0.8484616871841296,1,271,781,0,0,6,6,0,0,0,1,3,3,1100.3649790146465,15,3,0,True,False,False,False,False,0,NONE
T11a665a569,U01836,2026-04-16 15:08:27,5074.11,0.4400691353908713,1.16882659172579,1,715,1307,0,0,4,4,0,0,0,0,0,2,160.5059111045194,15,3,0,True,False,False,False,False,0,NONE
T623091339d,U00918,2026-04-16 15:26:33,7914.47,1.5077645342114345,1.95285928601743,1,412,1056,0,0,4,4,0,0,0,0,0,5,727.1581565380569,15,3,0,False,False,False,False,True,0,NONE
Tfa6021b374,U00484,2026-04-16 15:31:20,22210.6,-0.15254670233786252,1.1385141075054297,1,1259,656,0,0,8,8,0,0,0,1,1,9,576.4712258057192,15,3,0,False,False,False,False,True,0,NONE
Tcb4d172f3b,U00582,2026-04-16 15:32:42,3104.48,1.7948965765126113,1.4574544498537605,1,1072,1703,0,0,6,6,0,0,0,0,3,4,587.9816271878964,15,3,0,False,False,False,True,False,0,NONE
Teb6ab833d0,U01137,2026-04-16 15:49:51,4392.89,-1.0431174947856032,0.8105112640454623,3,616,516,0,0,4,4,0,0,0,1,4,2,72.82743656384824,15,3,0,False,False,False,False,True,0,NONE
Tcc0633658b,U00762,2026-04-16 16:00:52,22933.65,1.0198078666489634,1.293775016007424,1,1381,1380,0,0,4,4,0,0,0,0,1,3,5.927556942656282,16,3,0,False,False,False,False,True,0,NONE
Te08930ee09,U00204,2026-04-16 16:09:51,704.96,-0.5275727148727628,0.5508446764287612,1,655,820,0,0,9,9,0,0,0,0,3,10,4826.40298732939,16,3,0,False,False,False,False,True,0,NONE
Ta338c8ad4d,U01691,2026-04-16 16:33:04,3111.02,-0.5536853626886662,1.7621583043512739,1,1438,1346,0,0,6,6,0,0,0,0,0,10,407.51263193960096,16,3,0,False,False,False,False,True,0,NONE
Tc467b27584,U01104,2026-04-16 16:38:10,2666.7,-0.8420489465726898,0.91891482110675,1,1142,391,0,0,5,5,0,0,0,0,0,5,914.6247745823092,16,3,0,False,False,False,False,True,0,NONE
T4269405328,U01162,2026-04-16 16:57:49,12837.03,-0.8801989702366335,0.6594871763257142,2,866,104,0,0,5,5,0,0,0,1,0,10,4265.533818631621,16,3,0,False,False,False,False,True,0,NONE
Tf45def1cda,U00640,2026-04-16 17:04:09,5406.6,-0.7322042229828926,1.0713224191841735,2,1261,976,0,0,3,3,0,0,0,0,0,4,454.1089970405776,17,3,0,False,False,False,True,False,0,NONE
T776827e5bc,U01484,2026-04-16 17:31:22,5261.9,0.2572596345314874,1.3202410702636518,1,41,16,0,0,6,6,1,0,0,0,4,5,705.838787857578,17,3,0,False,False,False,True,False,0,NONE
Tc1fe350ad2,U01753,2026-04-16 17:36:22,2419.64,-0.6212579100584857,0.801914275203574,1,4,1326,0,0,9,9,0,0,0,2,0,5,562.7618612638879,17,3,0,False,False,False,False,True,0,NONE
T397867ead4,U00013,2026-04-16 17:46:51,5325.87,-4.291098377433187,0.622476314700664,1,1451,459,0,0,7,7,0,0,0,0,1,3,1668.2862312195875,17,3,0,False,False,False,False,True,0,NONE
Tb6820250ad,U01004,2026-04-16 17:53:45,12675.05,-1.9027360510711393,0.5028398936324256,2,790,1,1,0,4,4,0,0,0,0,0,5,240.4434643136728,17,3,0,False,False,False,False,True,0,NONE
T4d22fa1821,U01866,2026-04-16 18:02:16,8580.85,0.7539004049891733,1.4066690491334597,1,1220,463,0,0,4,4,0,0,0,0,0,4,517.0890192898595,18,3,0,True,False,False,False,False,0,NONE
T593e512245,U00504,2026-04-16 18:23:27,5240.81,-1.3097549620060889,0.6113164718493782,1,982,309,0,0,10,10,0,0,0,0,2,5,217.5922856001016,18,3,0,False,False,False,True,False,0,NONE
T6229be998b,U00127,2026-04-16 19:33:40,30704.13,-0.38830973337493324,1.3003210556339737,2,721,804,0,0,6,6,0,0,0,0,1,5,741.0079486894459,19,3,0,True,False,False,False,False,0,NONE
T13aa0e1744,U00051,2026-04-16 19:33:50,1788.51,0.0,1.0608007117437723,1,495,1519,0,0,4,4,0,0,1,0,2,1,612.2985524385882,19,3,0,False,False,False,True,False,0,NONE
Ta345bcce6e,U00627,2026-04-16 19:39:55,7753.77,2.25647560588673,1.7339414458736604,1,1334,964,0,0,6,6,0,0,0,1,2,4,90.2057957801507,19,3,0,False,False,False,True,False,0,NONE
T88d1ad0261,U01921,2026-04-16 20:05:50,7654.31,0.1746867157993469,1.1625993538676052,1,644,1170,0,0,5,5,0,0,0,0,1,5,494.31995854783696,20,3,0,False,False,False,True,False,0,NONE
T6a29e2a7a5,U01779,2026-04-16 20:13:13,10367.81,-0.9478673377227793,1.3759243333917262,1,362,927,0,0,7,7,0,0,0,2,0,3,626.8858028544231,20,3,0,False,False,False,False,True,0,NONE
T379ed5e086,U00223,2026-04-16 20:39:56,2976.04,-0.5452406284359688,0.504240920905046,2,974,1411,0,0,10,10,0,0,0,0,1,7,491.4551966515345,20,3,0,False,False,False,False,True,0,NONE
T7765cc52d8,U01734,2026-04-16 20:41:20,1012.15,-0.4384381737255935,0.6465883465251028,1,609,1150,0,0,7,7,0,0,0,0,1,7,438.60641848689664,20,3,0,True,False,False,False,False,0,NONE
T2a34a74179,U01269,2026-04-16 21:08:31,7906.04,-0.31999130711328766,1.109356517541804,2,232,1281,0,0,3,3,0,0,0,0,2,5,737.7968086779227,21,3,0,False,False,True,False,False,0,NONE
T417abd71c8,U00703,2026-04-16 21:10:27,3593.69,-0.6791084370248558,0.7935157502395768,2,870,9,0,0,9,9,0,0,0,0,0,3,517.0854416315123,21,3,0,False,False,False,True,False,0,NONE
T813f8efb86,U01617,2026-04-16 21:31:34,14675.95,10.0,6.167479838794404,2,610,1378,0,0,9,9,0,0,0,0,1,9,629.5387548666597,21,3,0,True,False,False,False,False,0,NONE
T4c13ca83ba,U01290,2026-04-16 21:36:24,22943.82893435969,-0.42554934304987585,3.3160805864406924,1,1422,2,1,0,8,8,0,0,0,5,17,10,8.452411578962485,21,3,0,False,False,False,False,True,1,MULE_VELOCITY
Tb3ee5609d4,U01808,2026-04-16 21:37:31,11817.4,3.986880436047949,1.4140568068550177,2,595,1766,0,0,4,4,0,0,0,1,4,6,309.70708024475044,21,3,0,False,False,True,False,False,0,NONE
T5c5b69f5cc,U01760,2026-04-16 21:37:34,2655.31,0.214106957119232,1.1662618534151452,1,465,854,0,0,6,6,0,0,0,1,4,8,925.001823628064,21,3,0,False,False,False,False,True,0,NONE
T1f13f11700,U01198,2026-04-16 22:00:02,1190.89,-0.6147982604646867,0.6057795999755835,2,889,1505,0,0,5,5,0,0,0,0,4,6,348.8534662571474,22,3,0,True,False,False,False,False,0,NONE
T35f3917eff,U00684,2026-04-16 22:15:28,3216.07,-0.5440974570319577,0.3677774080262013,2,712,1491,0,0,8,8,0,0,0,0,2,11,1025.9114343540414,22,3,0,False,False,False,False,True,0,NONE
Te1f1b1a128,U00382,2026-04-16 22:30:28,2104.65,4.366163800858253,1.2064488392089425,1,559,180,0,0,6,6,0,0,0,0,5,5,165.0046360938368,22,3,0,False,False,False,True,False,0,NONE
